Loading acuteinflammation 6 2 70 23
Loading acutenephritis 6 2 70 23
Loading balancescale 4 3 373 124
Loading blood 4 2 447 149
Loading breastcancer 9 2 170 56
Loading breastcancerwisc 9 2 418 139
Loading breasttissue 9 6 62 20
Loading ecoli 7 8 200 66
Loading energyy1 8 3 459 153
Loading energyy2 8 3 459 153
Loading fertility 9 2 58 19
Loading glass 9 6 127 42
Loading habermansurvival 3 2 182 60
Loading hayesroth 3 3 93 31
Loading ilpdindianliver 9 2 348 116
Loading iris 4 3 88 29
Loading mammographic 5 2 575 191
Loading monks1 6 2 331 110
Loading monks2 6 2 358 119
Loading monks3 6 2 330 110
Loading pima 8 2 459 153
Loading pittsburgbridgesMATERIAL 7 3 62 20
Loading pittsburgbridgesRELL 7 3 60 20
Loading pittsburgbridgesSPAN 7 3 54 18
Loading pittsburgbridgesTORD 7 2 60 20
Loading pittsburgbridgesTYPE 7 6 61 20
Loading postoperative 8 3 52 17
Loading seeds 7 3 124 41
Loading teaching 5 3 89 29
Loading tictactoe 9 2 573 191
Loading vertebralcolumn2clases 6 2 184 61
Loading vertebralcolumn3clases 6 3 184 61
Finish data loading.
Training with penalty:0.0001 seed:1.
The ID for this training is 1658711725.
| epoch:    0 | TA: 64.73 | TL: 7.013e-01 | VA: 45.84 | VL: 7.165e-01 | Norm: 3.88e-03 | time: 1.49e-01 |
| epoch: 1800 | TA: 101.49 | TL: 3.271e-01 | VA: 98.89 | VL: 3.649e-01 | Norm: 5.79e-02 | time: 1.48e+01 |
| epoch: 1900 | TA: 102.98 | TL: 3.266e-01 | VA: 98.29 | VL: 3.652e-01 | Norm: 5.71e-02 | time: 1.49e+01 |
| epoch: 2000 | TA: 101.84 | TL: 3.259e-01 | VA: 97.69 | VL: 3.653e-01 | Norm: 5.62e-02 | time: 1.48e+01 |
| epoch: 2100 | TA: 101.79 | TL: 3.262e-01 | VA: 98.64 | VL: 3.645e-01 | Norm: 5.57e-02 | time: 1.49e+01 |
| epoch: 2200 | TA: 101.42 | TL: 3.256e-01 | VA: 97.66 | VL: 3.639e-01 | Norm: 5.55e-02 | time: 1.49e+01 |
| epoch: 2300 | TA: 102.43 | TL: 3.249e-01 | VA: 99.52 | VL: 3.637e-01 | Norm: 5.53e-02 | time: 1.48e+01 |
| epoch: 2400 | TA: 101.70 | TL: 3.245e-01 | VA: 99.38 | VL: 3.629e-01 | Norm: 5.45e-02 | time: 1.49e+01 |
| epoch: 2500 | TA: 101.66 | TL: 3.243e-01 | VA: 99.47 | VL: 3.632e-01 | Norm: 5.41e-02 | time: 1.49e+01 |
| epoch: 2600 | TA: 100.67 | TL: 3.245e-01 | VA: 99.26 | VL: 3.632e-01 | Norm: 5.37e-02 | time: 1.49e+01 |
| epoch: 2700 | TA: 102.22 | TL: 3.243e-01 | VA: 99.58 | VL: 3.639e-01 | Norm: 5.45e-02 | time: 1.49e+01 |
| epoch: 2800 | TA: 102.48 | TL: 3.239e-01 | VA: 98.63 | VL: 3.631e-01 | Norm: 5.49e-02 | time: 1.49e+01 |
| epoch: 2900 | TA: 101.78 | TL: 3.243e-01 | VA: 99.61 | VL: 3.641e-01 | Norm: 5.45e-02 | time: 1.49e+01 |
| epoch: 3000 | TA: 102.27 | TL: 3.232e-01 | VA: 99.52 | VL: 3.636e-01 | Norm: 5.40e-02 | time: 1.49e+01 |
| epoch: 3100 | TA: 101.68 | TL: 3.240e-01 | VA: 99.95 | VL: 3.649e-01 | Norm: 5.36e-02 | time: 1.49e+01 |
| epoch: 3200 | TA: 102.59 | TL: 3.223e-01 | VA: 97.87 | VL: 3.640e-01 | Norm: 5.38e-02 | time: 1.49e+01 |
| epoch: 3300 | TA: 103.68 | TL: 3.223e-01 | VA: 98.86 | VL: 3.642e-01 | Norm: 5.33e-02 | time: 1.49e+01 |
Early stop.
Finished.
Training with penalty:0.01445 seed:1.
The ID for this training is 1658718173.
| epoch:    0 | TA: 64.73 | TL: 7.013e-01 | VA: 45.84 | VL: 7.165e-01 | Norm: 3.88e-03 | time: 1.42e-01 |
| epoch:  100 | TA: 99.34 | TL: 3.675e-01 | VA: 96.47 | VL: 3.898e-01 | Norm: 9.12e-02 | time: 1.44e+01 |
| epoch:  200 | TA: 100.10 | TL: 3.564e-01 | VA: 95.09 | VL: 3.889e-01 | Norm: 1.00e-01 | time: 1.43e+01 |
| epoch:  300 | TA: 101.67 | TL: 3.384e-01 | VA: 98.25 | VL: 3.704e-01 | Norm: 9.43e-02 | time: 1.44e+01 |
| epoch:  400 | TA: 102.36 | TL: 3.346e-01 | VA: 98.39 | VL: 3.679e-01 | Norm: 8.83e-02 | time: 1.45e+01 |
| epoch:  500 | TA: 101.99 | TL: 3.306e-01 | VA: 98.64 | VL: 3.654e-01 | Norm: 8.12e-02 | time: 1.45e+01 |
| epoch:  600 | TA: 100.86 | TL: 3.290e-01 | VA: 98.06 | VL: 3.641e-01 | Norm: 7.56e-02 | time: 1.45e+01 |
| epoch:  700 | TA: 99.72 | TL: 4.006e-01 | VA: 97.93 | VL: 4.232e-01 | Norm: 7.54e-02 | time: 1.46e+01 |
| epoch:  800 | TA: 99.87 | TL: 3.965e-01 | VA: 97.38 | VL: 4.198e-01 | Norm: 7.05e-02 | time: 1.45e+01 |
| epoch:  900 | TA: 100.68 | TL: 3.955e-01 | VA: 98.06 | VL: 4.194e-01 | Norm: 6.63e-02 | time: 1.47e+01 |
| epoch: 1000 | TA: 98.55 | TL: 3.958e-01 | VA: 98.93 | VL: 4.195e-01 | Norm: 6.30e-02 | time: 1.47e+01 |
| epoch: 1100 | TA: 100.60 | TL: 3.949e-01 | VA: 98.62 | VL: 4.183e-01 | Norm: 6.05e-02 | time: 1.47e+01 |
| epoch: 1200 | TA: 98.72 | TL: 3.949e-01 | VA: 96.46 | VL: 4.188e-01 | Norm: 5.83e-02 | time: 1.47e+01 |
| epoch: 1300 | TA: 100.05 | TL: 3.946e-01 | VA: 96.83 | VL: 4.187e-01 | Norm: 5.62e-02 | time: 1.48e+01 |
| epoch: 1400 | TA: 99.34 | TL: 3.948e-01 | VA: 97.09 | VL: 4.185e-01 | Norm: 5.46e-02 | time: 1.48e+01 |
Early stop.
Finished.
Training with penalty:0.02188 seed:1.
The ID for this training is 1658718386.
| epoch:    0 | TA: 64.73 | TL: 7.013e-01 | VA: 45.84 | VL: 7.165e-01 | Norm: 3.88e-03 | time: 1.43e-01 |
| epoch:  100 | TA: 101.05 | TL: 3.598e-01 | VA: 96.60 | VL: 3.837e-01 | Norm: 8.67e-02 | time: 1.45e+01 |
| epoch:  200 | TA: 101.73 | TL: 3.465e-01 | VA: 97.91 | VL: 3.784e-01 | Norm: 8.89e-02 | time: 1.43e+01 |
| epoch:  300 | TA: 103.58 | TL: 3.324e-01 | VA: 99.75 | VL: 3.685e-01 | Norm: 8.06e-02 | time: 1.46e+01 |
| epoch:  400 | TA: 101.63 | TL: 3.364e-01 | VA: 96.70 | VL: 3.755e-01 | Norm: 7.26e-02 | time: 1.44e+01 |
| epoch:  500 | TA: 101.63 | TL: 3.363e-01 | VA: 96.20 | VL: 3.767e-01 | Norm: 6.98e-02 | time: 1.45e+01 |
| epoch:  600 | TA: 101.84 | TL: 3.344e-01 | VA: 95.80 | VL: 3.737e-01 | Norm: 6.93e-02 | time: 1.45e+01 |
| epoch:  700 | TA: 100.64 | TL: 3.339e-01 | VA: 97.06 | VL: 3.717e-01 | Norm: 6.32e-02 | time: 1.46e+01 |
| epoch:  800 | TA: 101.36 | TL: 3.329e-01 | VA: 96.99 | VL: 3.704e-01 | Norm: 5.77e-02 | time: 1.46e+01 |
| epoch:  900 | TA: 101.10 | TL: 3.320e-01 | VA: 96.11 | VL: 3.687e-01 | Norm: 5.36e-02 | time: 1.46e+01 |
| epoch: 1000 | TA: 101.35 | TL: 3.317e-01 | VA: 96.61 | VL: 3.677e-01 | Norm: 5.02e-02 | time: 1.48e+01 |
| epoch: 1100 | TA: 100.91 | TL: 3.298e-01 | VA: 95.89 | VL: 3.671e-01 | Norm: 4.79e-02 | time: 1.47e+01 |
| epoch: 1200 | TA: 101.28 | TL: 3.298e-01 | VA: 97.72 | VL: 3.665e-01 | Norm: 4.56e-02 | time: 1.48e+01 |
| epoch: 1300 | TA: 100.47 | TL: 3.294e-01 | VA: 98.02 | VL: 3.661e-01 | Norm: 4.43e-02 | time: 1.48e+01 |
| epoch: 1400 | TA: 101.60 | TL: 3.285e-01 | VA: 95.99 | VL: 3.658e-01 | Norm: 4.31e-02 | time: 1.49e+01 |
| epoch: 1500 | TA: 101.27 | TL: 3.288e-01 | VA: 98.18 | VL: 3.657e-01 | Norm: 4.28e-02 | time: 1.48e+01 |
| epoch: 1600 | TA: 101.09 | TL: 3.277e-01 | VA: 97.97 | VL: 3.648e-01 | Norm: 4.22e-02 | time: 1.49e+01 |
| epoch: 1700 | TA: 101.97 | TL: 3.275e-01 | VA: 98.00 | VL: 3.651e-01 | Norm: 4.15e-02 | time: 1.49e+01 |
| epoch: 1800 | TA: 101.57 | TL: 3.269e-01 | VA: 97.00 | VL: 3.650e-01 | Norm: 4.09e-02 | time: 1.49e+01 |
| epoch: 1900 | TA: 101.27 | TL: 3.268e-01 | VA: 98.63 | VL: 3.640e-01 | Norm: 4.07e-02 | time: 1.49e+01 |
| epoch: 2000 | TA: 101.71 | TL: 3.257e-01 | VA: 98.29 | VL: 3.627e-01 | Norm: 4.04e-02 | time: 1.49e+01 |
| epoch: 2100 | TA: 102.70 | TL: 3.255e-01 | VA: 99.05 | VL: 3.638e-01 | Norm: 4.05e-02 | time: 1.48e+01 |
| epoch: 2200 | TA: 100.95 | TL: 3.253e-01 | VA: 98.13 | VL: 3.635e-01 | Norm: 4.11e-02 | time: 1.49e+01 |
| epoch: 2300 | TA: 101.18 | TL: 3.248e-01 | VA: 97.89 | VL: 3.626e-01 | Norm: 4.05e-02 | time: 1.49e+01 |
| epoch: 2400 | TA: 101.67 | TL: 3.251e-01 | VA: 98.22 | VL: 3.626e-01 | Norm: 3.99e-02 | time: 1.49e+01 |
| epoch: 2500 | TA: 101.01 | TL: 3.246e-01 | VA: 97.67 | VL: 3.623e-01 | Norm: 3.96e-02 | time: 1.49e+01 |
| epoch: 2600 | TA: 102.83 | TL: 3.241e-01 | VA: 99.98 | VL: 3.622e-01 | Norm: 3.89e-02 | time: 1.49e+01 |
| epoch: 2700 | TA: 102.93 | TL: 3.235e-01 | VA: 98.20 | VL: 3.613e-01 | Norm: 3.89e-02 | time: 1.49e+01 |
| epoch: 2800 | TA: 101.78 | TL: 3.232e-01 | VA: 98.95 | VL: 3.612e-01 | Norm: 3.87e-02 | time: 1.49e+01 |
| epoch: 2900 | TA: 101.56 | TL: 3.249e-01 | VA: 97.77 | VL: 3.634e-01 | Norm: 3.88e-02 | time: 1.49e+01 |
| epoch: 3000 | TA: 102.19 | TL: 3.229e-01 | VA: 96.99 | VL: 3.614e-01 | Norm: 3.86e-02 | time: 1.49e+01 |
| epoch: 3100 | TA: 101.81 | TL: 3.223e-01 | VA: 99.22 | VL: 3.604e-01 | Norm: 3.85e-02 | time: 1.49e+01 |
| epoch: 3200 | TA: 102.11 | TL: 3.225e-01 | VA: 97.77 | VL: 3.616e-01 | Norm: 3.82e-02 | time: 1.49e+01 |
| epoch: 3300 | TA: 101.28 | TL: 3.217e-01 | VA: 99.50 | VL: 3.616e-01 | Norm: 3.79e-02 | time: 1.49e+01 |
| epoch: 3400 | TA: 101.45 | TL: 3.220e-01 | VA: 97.60 | VL: 3.619e-01 | Norm: 3.85e-02 | time: 1.49e+01 |
| epoch: 3500 | TA: 103.11 | TL: 3.219e-01 | VA: 98.29 | VL: 3.608e-01 | Norm: 3.84e-02 | time: 1.50e+01 |
| epoch: 3600 | TA: 101.84 | TL: 3.214e-01 | VA: 97.92 | VL: 3.616e-01 | Norm: 3.83e-02 | time: 1.49e+01 |
| epoch: 3700 | TA: 101.90 | TL: 3.209e-01 | VA: 97.33 | VL: 3.615e-01 | Norm: 3.77e-02 | time: 1.49e+01 |
| epoch: 3800 | TA: 102.88 | TL: 3.208e-01 | VA: 99.13 | VL: 3.620e-01 | Norm: 3.77e-02 | time: 1.49e+01 |
| epoch: 3900 | TA: 101.55 | TL: 3.204e-01 | VA: 97.51 | VL: 3.616e-01 | Norm: 3.74e-02 | time: 1.50e+01 |
| epoch: 4000 | TA: 102.51 | TL: 3.205e-01 | VA: 99.55 | VL: 3.621e-01 | Norm: 3.74e-02 | time: 1.49e+01 |
| epoch: 4100 | TA: 102.32 | TL: 3.202e-01 | VA: 97.88 | VL: 3.612e-01 | Norm: 3.75e-02 | time: 1.49e+01 |
| epoch: 4200 | TA: 102.01 | TL: 3.203e-01 | VA: 97.06 | VL: 3.614e-01 | Norm: 3.75e-02 | time: 1.50e+01 |
| epoch: 4300 | TA: 101.89 | TL: 3.197e-01 | VA: 96.67 | VL: 3.607e-01 | Norm: 3.76e-02 | time: 1.50e+01 |
| epoch: 4400 | TA: 101.87 | TL: 3.195e-01 | VA: 98.45 | VL: 3.609e-01 | Norm: 3.79e-02 | time: 1.49e+01 |
| epoch: 4500 | TA: 102.07 | TL: 3.201e-01 | VA: 97.44 | VL: 3.614e-01 | Norm: 3.79e-02 | time: 1.49e+01 |
Early stop.
Finished.
Training with penalty:0.03311 seed:1.
The ID for this training is 1658719074.
| epoch:    0 | TA: 64.73 | TL: 7.013e-01 | VA: 45.84 | VL: 7.166e-01 | Norm: 3.88e-03 | time: 1.42e-01 |
| epoch:  100 | TA: 100.34 | TL: 3.611e-01 | VA: 97.90 | VL: 3.919e-01 | Norm: 8.18e-02 | time: 1.44e+01 |
| epoch:  200 | TA: 102.03 | TL: 3.457e-01 | VA: 97.94 | VL: 3.768e-01 | Norm: 7.97e-02 | time: 1.42e+01 |
| epoch:  300 | TA: 102.47 | TL: 3.365e-01 | VA: 97.65 | VL: 3.731e-01 | Norm: 7.10e-02 | time: 1.43e+01 |
| epoch:  400 | TA: 101.05 | TL: 3.342e-01 | VA: 96.58 | VL: 3.682e-01 | Norm: 6.22e-02 | time: 1.45e+01 |
| epoch:  500 | TA: 101.50 | TL: 3.323e-01 | VA: 98.35 | VL: 3.664e-01 | Norm: 5.85e-02 | time: 1.45e+01 |
| epoch:  600 | TA: 100.57 | TL: 3.305e-01 | VA: 98.56 | VL: 3.622e-01 | Norm: 5.26e-02 | time: 1.46e+01 |
| epoch:  700 | TA: 101.20 | TL: 3.291e-01 | VA: 95.71 | VL: 3.607e-01 | Norm: 5.00e-02 | time: 1.47e+01 |
| epoch:  800 | TA: 100.49 | TL: 3.274e-01 | VA: 95.89 | VL: 3.591e-01 | Norm: 4.59e-02 | time: 1.47e+01 |
| epoch:  900 | TA: 100.23 | TL: 3.265e-01 | VA: 97.38 | VL: 3.578e-01 | Norm: 4.34e-02 | time: 1.47e+01 |
| epoch: 1000 | TA: 101.09 | TL: 3.256e-01 | VA: 96.53 | VL: 3.588e-01 | Norm: 4.19e-02 | time: 1.48e+01 |
| epoch: 1100 | TA: 101.62 | TL: 3.241e-01 | VA: 96.38 | VL: 3.577e-01 | Norm: 4.06e-02 | time: 1.47e+01 |
| epoch: 1200 | TA: 101.93 | TL: 3.241e-01 | VA: 96.31 | VL: 3.578e-01 | Norm: 3.99e-02 | time: 1.48e+01 |
| epoch: 1300 | TA: 101.31 | TL: 3.236e-01 | VA: 98.54 | VL: 3.570e-01 | Norm: 3.89e-02 | time: 1.48e+01 |
| epoch: 1400 | TA: 101.24 | TL: 3.230e-01 | VA: 96.97 | VL: 3.571e-01 | Norm: 3.83e-02 | time: 1.48e+01 |
| epoch: 1500 | TA: 102.54 | TL: 3.225e-01 | VA: 96.74 | VL: 3.568e-01 | Norm: 3.78e-02 | time: 1.48e+01 |
| epoch: 1600 | TA: 101.73 | TL: 3.217e-01 | VA: 97.34 | VL: 3.565e-01 | Norm: 3.71e-02 | time: 1.48e+01 |
| epoch: 1700 | TA: 101.97 | TL: 3.213e-01 | VA: 97.56 | VL: 3.565e-01 | Norm: 3.64e-02 | time: 1.49e+01 |
| epoch: 1800 | TA: 102.88 | TL: 3.215e-01 | VA: 97.44 | VL: 3.566e-01 | Norm: 3.62e-02 | time: 1.49e+01 |
| epoch: 1900 | TA: 102.23 | TL: 3.207e-01 | VA: 97.59 | VL: 3.565e-01 | Norm: 3.59e-02 | time: 1.49e+01 |
| epoch: 2000 | TA: 101.86 | TL: 3.199e-01 | VA: 98.56 | VL: 3.566e-01 | Norm: 3.61e-02 | time: 1.49e+01 |
| epoch: 2100 | TA: 102.52 | TL: 3.196e-01 | VA: 96.67 | VL: 3.549e-01 | Norm: 3.57e-02 | time: 1.49e+01 |
| epoch: 2200 | TA: 102.30 | TL: 3.201e-01 | VA: 98.50 | VL: 3.542e-01 | Norm: 3.55e-02 | time: 1.49e+01 |
| epoch: 2300 | TA: 101.97 | TL: 3.194e-01 | VA: 98.38 | VL: 3.547e-01 | Norm: 3.54e-02 | time: 1.50e+01 |
| epoch: 2400 | TA: 102.63 | TL: 3.188e-01 | VA: 99.31 | VL: 3.536e-01 | Norm: 3.53e-02 | time: 1.49e+01 |
| epoch: 2500 | TA: 102.32 | TL: 3.190e-01 | VA: 98.61 | VL: 3.546e-01 | Norm: 3.54e-02 | time: 1.49e+01 |
| epoch: 2600 | TA: 101.75 | TL: 3.184e-01 | VA: 99.03 | VL: 3.552e-01 | Norm: 3.54e-02 | time: 1.49e+01 |
| epoch: 2700 | TA: 103.03 | TL: 3.182e-01 | VA: 99.48 | VL: 3.538e-01 | Norm: 3.54e-02 | time: 1.49e+01 |
| epoch: 2800 | TA: 102.71 | TL: 3.179e-01 | VA: 98.50 | VL: 3.547e-01 | Norm: 3.56e-02 | time: 1.49e+01 |
| epoch: 2900 | TA: 102.77 | TL: 3.177e-01 | VA: 98.97 | VL: 3.533e-01 | Norm: 3.56e-02 | time: 1.49e+01 |
| epoch: 3000 | TA: 102.49 | TL: 3.173e-01 | VA: 97.97 | VL: 3.541e-01 | Norm: 3.58e-02 | time: 1.49e+01 |
| epoch: 3100 | TA: 102.60 | TL: 3.173e-01 | VA: 98.21 | VL: 3.544e-01 | Norm: 3.58e-02 | time: 1.49e+01 |
| epoch: 3200 | TA: 100.41 | TL: 3.173e-01 | VA: 98.91 | VL: 3.546e-01 | Norm: 3.61e-02 | time: 1.50e+01 |
| epoch: 3300 | TA: 103.07 | TL: 3.167e-01 | VA: 97.10 | VL: 3.538e-01 | Norm: 3.59e-02 | time: 1.49e+01 |
| epoch: 3400 | TA: 102.13 | TL: 3.163e-01 | VA: 97.82 | VL: 3.533e-01 | Norm: 3.60e-02 | time: 1.49e+01 |
| epoch: 3500 | TA: 102.19 | TL: 3.158e-01 | VA: 96.85 | VL: 3.539e-01 | Norm: 3.58e-02 | time: 1.50e+01 |
| epoch: 3600 | TA: 101.17 | TL: 3.158e-01 | VA: 97.63 | VL: 3.556e-01 | Norm: 3.60e-02 | time: 1.50e+01 |
| epoch: 3700 | TA: 102.19 | TL: 3.162e-01 | VA: 98.10 | VL: 3.557e-01 | Norm: 3.59e-02 | time: 1.49e+01 |
| epoch: 3800 | TA: 102.22 | TL: 3.157e-01 | VA: 96.76 | VL: 3.542e-01 | Norm: 3.59e-02 | time: 1.49e+01 |
| epoch: 3900 | TA: 101.75 | TL: 3.158e-01 | VA: 99.48 | VL: 3.547e-01 | Norm: 3.57e-02 | time: 1.50e+01 |
Early stop.
Finished.
Training with penalty:0.05012 seed:1.
The ID for this training is 1658719676.
| epoch:    0 | TA: 64.73 | TL: 7.013e-01 | VA: 45.84 | VL: 7.166e-01 | Norm: 3.88e-03 | time: 1.42e-01 |
| epoch:  100 | TA: 100.86 | TL: 3.607e-01 | VA: 97.55 | VL: 3.838e-01 | Norm: 7.46e-02 | time: 1.44e+01 |
| epoch:  200 | TA: 102.93 | TL: 3.503e-01 | VA: 98.85 | VL: 3.795e-01 | Norm: 6.99e-02 | time: 1.44e+01 |
| epoch:  300 | TA: 102.12 | TL: 3.433e-01 | VA: 99.10 | VL: 3.732e-01 | Norm: 6.37e-02 | time: 1.44e+01 |
| epoch:  400 | TA: 103.13 | TL: 3.337e-01 | VA: 99.95 | VL: 3.662e-01 | Norm: 5.47e-02 | time: 1.45e+01 |
| epoch:  500 | TA: 102.77 | TL: 3.315e-01 | VA: 100.02 | VL: 3.643e-01 | Norm: 4.96e-02 | time: 1.46e+01 |
| epoch:  600 | TA: 103.45 | TL: 3.296e-01 | VA: 99.38 | VL: 3.630e-01 | Norm: 4.51e-02 | time: 1.46e+01 |
| epoch:  700 | TA: 103.50 | TL: 3.288e-01 | VA: 100.30 | VL: 3.623e-01 | Norm: 4.13e-02 | time: 1.46e+01 |
| epoch:  800 | TA: 102.44 | TL: 3.293e-01 | VA: 99.44 | VL: 3.609e-01 | Norm: 3.97e-02 | time: 1.48e+01 |
| epoch:  900 | TA: 102.67 | TL: 3.290e-01 | VA: 99.26 | VL: 3.606e-01 | Norm: 3.78e-02 | time: 1.47e+01 |
| epoch: 1000 | TA: 102.41 | TL: 3.284e-01 | VA: 100.93 | VL: 3.588e-01 | Norm: 3.63e-02 | time: 1.48e+01 |
| epoch: 1100 | TA: 101.24 | TL: 3.271e-01 | VA: 99.10 | VL: 3.591e-01 | Norm: 3.55e-02 | time: 1.47e+01 |
| epoch: 1200 | TA: 102.13 | TL: 3.262e-01 | VA: 99.48 | VL: 3.590e-01 | Norm: 3.48e-02 | time: 1.48e+01 |
| epoch: 1300 | TA: 103.03 | TL: 3.251e-01 | VA: 99.14 | VL: 3.571e-01 | Norm: 3.45e-02 | time: 1.48e+01 |
| epoch: 1400 | TA: 101.77 | TL: 3.249e-01 | VA: 98.83 | VL: 3.578e-01 | Norm: 3.38e-02 | time: 1.48e+01 |
| epoch: 1500 | TA: 103.25 | TL: 3.241e-01 | VA: 99.42 | VL: 3.571e-01 | Norm: 3.33e-02 | time: 1.48e+01 |
| epoch: 1600 | TA: 100.84 | TL: 3.239e-01 | VA: 99.30 | VL: 3.560e-01 | Norm: 3.31e-02 | time: 1.48e+01 |
| epoch: 1700 | TA: 102.62 | TL: 3.222e-01 | VA: 99.09 | VL: 3.549e-01 | Norm: 3.29e-02 | time: 1.49e+01 |
| epoch: 1800 | TA: 102.56 | TL: 3.212e-01 | VA: 99.02 | VL: 3.568e-01 | Norm: 3.27e-02 | time: 1.49e+01 |
| epoch: 1900 | TA: 103.38 | TL: 3.214e-01 | VA: 98.37 | VL: 3.576e-01 | Norm: 3.25e-02 | time: 1.49e+01 |
| epoch: 2000 | TA: 103.06 | TL: 3.211e-01 | VA: 99.97 | VL: 3.568e-01 | Norm: 3.19e-02 | time: 1.49e+01 |
| epoch: 2100 | TA: 102.85 | TL: 3.207e-01 | VA: 99.38 | VL: 3.569e-01 | Norm: 3.12e-02 | time: 1.49e+01 |
| epoch: 2200 | TA: 102.20 | TL: 3.201e-01 | VA: 98.89 | VL: 3.565e-01 | Norm: 3.15e-02 | time: 1.49e+01 |
| epoch: 2300 | TA: 102.37 | TL: 3.203e-01 | VA: 99.63 | VL: 3.553e-01 | Norm: 3.10e-02 | time: 1.49e+01 |
| epoch: 2400 | TA: 102.63 | TL: 3.200e-01 | VA: 100.06 | VL: 3.553e-01 | Norm: 3.10e-02 | time: 1.49e+01 |
| epoch: 2500 | TA: 102.10 | TL: 3.192e-01 | VA: 100.44 | VL: 3.546e-01 | Norm: 3.07e-02 | time: 1.49e+01 |
| epoch: 2600 | TA: 101.87 | TL: 3.184e-01 | VA: 101.14 | VL: 3.538e-01 | Norm: 3.10e-02 | time: 1.49e+01 |
| epoch: 2700 | TA: 103.13 | TL: 3.189e-01 | VA: 100.24 | VL: 3.553e-01 | Norm: 3.05e-02 | time: 1.49e+01 |
| epoch: 2800 | TA: 104.51 | TL: 3.188e-01 | VA: 101.82 | VL: 3.539e-01 | Norm: 3.22e-02 | time: 1.49e+01 |
| epoch: 2900 | TA: 101.91 | TL: 3.185e-01 | VA: 100.82 | VL: 3.541e-01 | Norm: 3.15e-02 | time: 1.49e+01 |
| epoch: 3000 | TA: 104.08 | TL: 3.182e-01 | VA: 99.45 | VL: 3.536e-01 | Norm: 3.14e-02 | time: 1.49e+01 |
| epoch: 3100 | TA: 104.52 | TL: 3.176e-01 | VA: 99.76 | VL: 3.534e-01 | Norm: 3.11e-02 | time: 1.49e+01 |
| epoch: 3200 | TA: 103.57 | TL: 3.172e-01 | VA: 101.43 | VL: 3.538e-01 | Norm: 3.12e-02 | time: 1.49e+01 |
| epoch: 3300 | TA: 102.65 | TL: 3.174e-01 | VA: 98.89 | VL: 3.544e-01 | Norm: 3.08e-02 | time: 1.50e+01 |
| epoch: 3400 | TA: 103.43 | TL: 3.171e-01 | VA: 98.86 | VL: 3.537e-01 | Norm: 3.03e-02 | time: 1.49e+01 |
| epoch: 3500 | TA: 103.59 | TL: 3.172e-01 | VA: 99.96 | VL: 3.542e-01 | Norm: 3.02e-02 | time: 1.49e+01 |
| epoch: 3600 | TA: 104.22 | TL: 3.162e-01 | VA: 99.82 | VL: 3.539e-01 | Norm: 2.98e-02 | time: 1.50e+01 |
| epoch: 3700 | TA: 102.37 | TL: 3.172e-01 | VA: 99.55 | VL: 3.557e-01 | Norm: 3.01e-02 | time: 1.49e+01 |
| epoch: 3800 | TA: 103.57 | TL: 3.168e-01 | VA: 99.30 | VL: 3.551e-01 | Norm: 2.96e-02 | time: 1.49e+01 |
| epoch: 3900 | TA: 100.95 | TL: 3.164e-01 | VA: 99.05 | VL: 3.542e-01 | Norm: 3.01e-02 | time: 1.49e+01 |
| epoch: 4000 | TA: 102.86 | TL: 3.159e-01 | VA: 100.17 | VL: 3.557e-01 | Norm: 2.98e-02 | time: 1.50e+01 |
Early stop.
Finished.
Training with penalty:0.07586 seed:1.
The ID for this training is 1658720299.
| epoch:    0 | TA: 64.73 | TL: 7.013e-01 | VA: 45.84 | VL: 7.167e-01 | Norm: 3.88e-03 | time: 1.42e-01 |
| epoch:  100 | TA: 101.54 | TL: 3.648e-01 | VA: 98.44 | VL: 3.902e-01 | Norm: 6.70e-02 | time: 1.44e+01 |
| epoch:  200 | TA: 103.33 | TL: 3.389e-01 | VA: 98.88 | VL: 3.750e-01 | Norm: 5.66e-02 | time: 1.44e+01 |
| epoch:  300 | TA: 103.02 | TL: 3.435e-01 | VA: 97.15 | VL: 3.808e-01 | Norm: 5.22e-02 | time: 1.43e+01 |
| epoch:  400 | TA: 103.72 | TL: 3.289e-01 | VA: 97.92 | VL: 3.734e-01 | Norm: 4.79e-02 | time: 1.46e+01 |
| epoch:  500 | TA: 102.63 | TL: 3.280e-01 | VA: 98.49 | VL: 3.689e-01 | Norm: 4.05e-02 | time: 1.44e+01 |
| epoch:  600 | TA: 102.05 | TL: 3.267e-01 | VA: 98.21 | VL: 3.673e-01 | Norm: 3.80e-02 | time: 1.46e+01 |
| epoch:  700 | TA: 103.30 | TL: 3.250e-01 | VA: 97.14 | VL: 3.662e-01 | Norm: 3.42e-02 | time: 1.46e+01 |
| epoch:  800 | TA: 103.22 | TL: 3.230e-01 | VA: 98.74 | VL: 3.655e-01 | Norm: 3.20e-02 | time: 1.47e+01 |
| epoch:  900 | TA: 103.68 | TL: 3.231e-01 | VA: 100.03 | VL: 3.663e-01 | Norm: 3.01e-02 | time: 1.46e+01 |
| epoch: 1000 | TA: 102.84 | TL: 3.215e-01 | VA: 98.68 | VL: 3.649e-01 | Norm: 2.86e-02 | time: 1.47e+01 |
| epoch: 1100 | TA: 102.72 | TL: 3.221e-01 | VA: 97.92 | VL: 3.650e-01 | Norm: 2.78e-02 | time: 1.47e+01 |
